competition,year,match_id,date,time,stage,group,team_a,team_b,score_a,score_b,score_status,stadium,city,country,source,source_file,team_a_key,team_b_key,actual_result,is_group_stage,is_knockout_placeholder,odds_match_id,odds_source,odds_aggregate_method,n_bookmakers,odds_team_a,odds_draw,odds_team_b,odds_overround,market_p_a,market_p_d,market_p_b,market_pred_result,external_overall_a,fifa_rank_a,fifa_points_a,fifa_overall_a,elo_external_rank_a,elo_external_rating_a,elo_external_overall_a,external_overall_b,fifa_rank_b,fifa_points_b,fifa_overall_b,elo_external_rank_b,elo_external_rating_b,elo_external_overall_b,elo_pre_a,elo_pre_b,elo_join_direction,external_overall_diff,fifa_rank_diff,fifa_points_diff,elo_external_rating_diff,elo_pre_diff,model_elo_diff,neutral,recent_matches_a,recent_points_per_match_a,recent_goals_for_a,recent_goals_against_a,recent_matches_b,recent_points_per_match_b,recent_goals_for_b,recent_goals_against_b,recent_points_per_match_diff,recent_goals_for_diff,recent_goals_against_diff
FIFA World Cup,2026,WC2026_010,2026-07-01,NA,Round of 32,NA,(82) 13:00 UTC-7 1G,3A/E/H/I/J,NA,NA,scheduled,NA,Seattle,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,82 13 00 utc 7 1g,3a e h i j,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_011,2026-07-02,NA,Round of 32,NA,(83) 19:00 UTC-4 2K,2L,NA,NA,scheduled,NA,Toronto,Canada,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,83 19 00 utc 4 2k,2l,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_012,2026-07-02,NA,Round of 32,NA,(84) 12:00 UTC-7 1H,2J,NA,NA,scheduled,NA,Los Angeles,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,84 12 00 utc 7 1h,2j,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_013,2026-07-02,NA,Round of 32,NA,(85) 20:00 UTC-7 1B,3E/F/G/I/J,NA,NA,scheduled,NA,Vancouver,Canada,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,85 20 00 utc 7 1b,3e f g i j,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_014,2026-07-03,NA,Round of 32,NA,(86) 18:00 UTC-4 1J,2H,NA,NA,scheduled,NA,Miami,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,86 18 00 utc 4 1j,2h,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_015,2026-07-03,NA,Round of 32,NA,(87) 20:30 UTC-5 1K,3D/E/I/J/L,NA,NA,scheduled,NA,Kansas City,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,87 20 30 utc 5 1k,3d e i j l,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_016,2026-07-03,NA,Round of 32,NA,(88) 13:00 UTC-5 2D,2G,NA,NA,scheduled,NA,Dallas,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,88 13 00 utc 5 2d,2g,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_017,2026-07-04,NA,Round of 16,NA,(89) 17:00 UTC-4 W74,W77,NA,NA,scheduled,NA,Philadelphia,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,89 17 00 utc 4 w74,w77,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_018,2026-07-04,NA,Round of 16,NA,(90) 12:00 UTC-5 W73,W75,NA,NA,scheduled,NA,Houston,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,90 12 00 utc 5 w73,w75,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_019,2026-07-05,NA,Round of 16,NA,(91) 16:00 UTC-4 W76,W78,NA,NA,scheduled,NA,East Rutherford,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,91 16 00 utc 4 w76,w78,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_020,2026-07-05,NA,Round of 16,NA,(92) 18:00 UTC-6 W79,W80,NA,NA,scheduled,NA,Mexico City,Mexico,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,92 18 00 utc 6 w79,w80,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_021,2026-07-06,NA,Round of 16,NA,(93) 14:00 UTC-5 W83,W84,NA,NA,scheduled,NA,Dallas,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,93 14 00 utc 5 w83,w84,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_022,2026-07-06,NA,Round of 16,NA,(94) 17:00 UTC-7 W81,W82,NA,NA,scheduled,NA,Seattle,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,94 17 00 utc 7 w81,w82,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_023,2026-07-07,NA,Round of 16,NA,(95) 12:00 UTC-4 W86,W88,NA,NA,scheduled,NA,Atlanta,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,95 12 00 utc 4 w86,w88,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_024,2026-07-07,NA,Round of 16,NA,(96) 13:00 UTC-7 W85,W87,NA,NA,scheduled,NA,Vancouver,Canada,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,96 13 00 utc 7 w85,w87,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_025,2026-07-09,NA,Quarter-final,NA,(97) 16:00 UTC-4 W89,W90,NA,NA,scheduled,NA,Boston,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,97 16 00 utc 4 w89,w90,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_026,2026-07-10,NA,Quarter-final,NA,(98) 12:00 UTC-7 W93,W94,NA,NA,scheduled,NA,Los Angeles,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,98 12 00 utc 7 w93,w94,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_027,2026-07-11,NA,Quarter-final,NA,(99) 17:00 UTC-4 W91,W92,NA,NA,scheduled,NA,Miami,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,99 17 00 utc 4 w91,w92,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_028,2026-07-11,NA,Quarter-final,NA,(100) 20:00 UTC-5 W95,W96,NA,NA,scheduled,NA,Kansas City,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,100 20 00 utc 5 w95,w96,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_029,2026-07-14,NA,Semi-final,NA,(101) 14:00 UTC-5 W97,W98,NA,NA,scheduled,NA,Dallas,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,101 14 00 utc 5 w97,w98,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_030,2026-07-15,NA,Semi-final,NA,(102) 15:00 UTC-4 W99,W100,NA,NA,scheduled,NA,Atlanta,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,102 15 00 utc 4 w99,w100,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_031,2026-07-18,NA,Match for third place,NA,(103) 17:00 UTC-4 L101,L102,NA,NA,scheduled,NA,Miami,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,103 17 00 utc 4 l101,l102,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
FIFA World Cup,2026,WC2026_032,2026-07-19,NA,Final,NA,(104) 15:00 UTC-4 W101,W102,NA,NA,scheduled,NA,East Rutherford,United States,openfootball/worldcup,data/raw/matches/openfootball_worldcup_2026_finals.txt,104 15 00 utc 4 w101,w102,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
